Date,CustomerID,Country,Item,Category,UnitsSold,ItemPrice,ItemCost,Discount
2024-01-14 19:47:39.604073,CUST0256,Germany,Logitech G Pro Superlight,Mouse,1,174.91,139.85,0.05
2024-08-02 19:47:39.604073,CUST0360,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,7,114.67,65.92,0.15
2023-09-07 19:47:39.604073,CUST0117,Brazil,NVIDIA RTX 4070 Ti,GPU,9,692.92,501.55,0.2
2025-04-08 19:47:39.604073,CUST0399,,MSI B550 Tomahawk,Motherboard,7,149.13,96.04,0.05
2025-08-25 19:47:39.604073,CUST0155,Canada,Intel Core i9-13900K,CPU,8,716.62,606.71,0.15
2024-10-26 19:47:39.604073,CUST0295,Canada,WD Black SN850 2TB SSD,Storage,1,172.43,118.78,0.15
2025-07-30 19:47:39.604073,CUST0313,Brazil,G.Skill Trident Z 32GB DDR5,RAM,8,177.72,152.02,0.2
2024-06-26 19:47:39.604073,CUST0376,Australia,Corsair Vengeance 16GB DDR4,RAM,8,73.05,65.43,0.1
2025-06-01 19:47:39.604073,CUST0093,Australia,ASUS TUF Gaming 32 Monitor,Monitor,5,296.35,155.14,0.15
2024-09-18 19:47:39.604073,CUST0258,USA,Logitech G915 Keyboard,Keyboard,9,247.67,191.17,0.1
2024-04-24 19:47:39.604073,CUST0253,Brazil,AMD Ryzen 7 5800X,CPU,8,396.43,268.77,0.05
2025-07-29 19:47:39.604073,CUST0412,France,NVIDIA RTX 4080,GPU,8,1133.8,869.26,0.2
2023-12-05 19:47:39.604073,CUST0257,Australia,G.Skill Trident Z 32GB DDR5,RAM,ten,168.92,112.85,0.15
2024-11-24 19:47:39.604073,CUST0233,UK,HyperX Cloud II,Headset,3,85.84,47.18,0.15
2024-05-15 19:47:39.604073,CUST0173,India,Dell Ultrasharp 27 Monitor,Monitor,9,404.66,213.21,0.0
2024-12-14 19:47:39.604073,CUST0218,UK,NVIDIA RTX 4080,GPU,7,1012.81,849.6,0.2
2024-03-22 19:47:39.604073,CUST0089,Germany,AMD Radeon RX 7900 XT,GPU,9,931.6,589.28,0.0
2024-09-14 19:47:39.604073,CUST0038,,Razer DeathAdder V2,Mouse,4,52.68,32.44,0.05
2024-11-13 19:47:39.604073,CUST0290,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,115.81,78.65,0.2
2024-03-28 19:47:39.604073,CUST0308,Canada,Razer Huntsman Elite,Keyboard,1,199.24,152.97,0.2
2024-12-08 19:47:39.604073,CUST0172,USA,HyperX Cloud II,Headset,8,98.64,85.01,0.2
2025-03-09 19:47:39.604073,CUST0302,Canada,,Mouse,2,62.16,35.03,0.05
2025-03-25 19:47:39.604073,CUST0439,,NVIDIA RTX 4080,GPU,2,1066.14,822.49,0.2
2025-02-05 19:47:39.604073,CUST0236,Brazil,WD Black SN850 2TB SSD,Storage,8,??,213.03,0.1
2023-11-14 19:47:39.604073,CUST0232,Germany,MSI B550 Tomahawk,Motherboard,3,162.64,109.62,0.1
2025-01-24 19:47:39.604073,CUST0216,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,129.18,85.54,0.2
2024-09-19 19:47:39.604073,CUST0068,UK,Seagate Barracuda 4TB HDD,Storage,7,116.66,70.93,0.0
2025-08-07 19:47:39.604073,CUST0090,USA,AMD Ryzen 7 5800X,CPU,7,362.06,240.97,0.2
2023-11-28 19:47:39.604073,CUST0357,France,AMD Ryzen 7 5800X,CPU,6,387.76,213.52,0.15
2025-05-30 19:47:39.604073,CUST0263,Germany,WD Black SN850 2TB SSD,Storage,2,204.81,146.91,0.1
2025-02-15 19:47:39.604073,CUST0137,Canada,,GPU,4,1369.98,687.78,0.1
2024-09-04 19:47:39.604073,CUST0249,Germany,,CPU,5,310.68,230.84,0.05
2023-12-31 19:47:39.604073,CUST0079,Canada,Dell Ultrasharp 27 Monitor,Monitor,9,445.51,379.97,0.0
2024-04-11 19:47:39.604073,CUST0218,Australia,Corsair Vengeance 16GB DDR4,RAM,2,95.31,64.04,0.1
2023-12-12 19:47:39.604073,CUST0368,Brazil,WD Black SN850 2TB SSD,Storage,4,202.76,162.1,0.05
2024-02-04 19:47:39.604073,CUST0278,USA,Razer DeathAdder V2,Mouse,7,62.05,38.93,0.1
2024-06-21 19:47:39.604073,CUST0431,France,ASUS TUF Gaming 32 Monitor,Monitor,3,299.28,173.95,0.05
2024-03-17 19:47:39.604073,CUST0296,Canada,AMD Radeon RX 7900 XT,GPU,2,987.71,518.72,0.1
2024-04-13 19:47:39.604073,CUST0179,France,AMD Radeon RX 7900 XT,GPU,1,941.96,765.82,0.2
2025-06-01 19:47:39.604073,CUST0496,UK,ASUS ROG Strix Z690-F,Motherboard,6,369.99,315.37,0.0
2023-11-07 19:47:39.604073,CUST0266,France ,HyperX Cloud II,Headset,3,100.48,52.65,0.0
2025-04-01 19:47:39.604073,CUST0194,India,WD Black SN850 2TB SSD,Storage,9,167.65,90.54,0.1
2024-03-31 19:47:39.604073,CUST0396,Australia,Dell Ultrasharp 27 Monitor,Monitor,8,474.09,262.25,0.2
2023-09-06 19:47:39.604073,CUST0461,Germany ,Logitech G915 Keyboard,Keyboard,3,242.45,123.23,0.2
2024-06-06 19:47:39.604073,CUST0107,UK,Intel Core i9-13900K,CPU,9,614.6,470.25,0.05
2023-10-10 19:47:39.604073,CUST0205,Canada,ASUS TUF Gaming 32 Monitor,Monitor,9,372.5,305.33,0.0
2024-08-24 19:47:39.604073,CUST0195,Australia,Razer Huntsman Elite,Keyboard,4,190.56,143.87,0.2
2025-04-30 19:47:39.604073,CUST0463,Germany,EVGA SuperNOVA 750 G6 PSU,Power Supply,3,117.96,98.46,0.05
2024-07-13 19:47:39.604073,CUST0422,UK,MSI B550 Tomahawk,Motherboard,8,144.16,88.98,0.05
2024-09-25 19:47:39.604073,CUST0349,India,AMD Radeon RX 7900 XT,GPU,7,1054.99,609.28,0.2
2025-06-09 19:47:39.604073,CUST0353,France,HyperX Cloud II,Headset,3,95.59,63.28,0.2
2024-06-07 19:47:39.604073,CUST0322,Australia,NVIDIA RTX 4070 Ti,GPU,7,747.47,544.68,0.1
2025-08-24 19:47:39.604073,CUST0341,India,Razer Huntsman Elite,Keyboard,1,199.13,116.39,0.1
2024-10-09 19:47:39.604073,CUST0265,Canada,G.Skill Trident Z 32GB DDR5,RAM,4,198.37,128.37,0.1
2024-01-16 19:47:39.604073,CUST0422,Brazil,Razer DeathAdder V2,Mouse,2,67.82,46.07,0.05
2025-02-16 19:47:39.604073,CUST0441,Canada,G.Skill Trident Z 32GB DDR5,RAM,5,173.5,152.58,0.05
2025-08-10 19:47:39.604073,CUST0125,India,HyperX Cloud II,Headset,6,104.77,68.81,0.1
2024-12-11 19:47:39.604073,CUST0154,India,WD Black SN850 2TB SSD,Storage,7,233.05,146.2,0.15
2024-12-13 19:47:39.604073,CUST0252,USA,SteelSeries Arctis 7,Headset,3,121.61,71.05,0.05
2024-03-18 19:47:39.604073,CUST0173,Australia,HyperX Cloud II,Headset,7,103.26,55.9,0.1
2025-04-17 19:47:39.604073,CUST0274,Germany,AMD Radeon RX 7900 XT,GPU,7,773.64,576.24,0.2
2023-12-27 19:47:39.604073,CUST0414,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,128.86,111.52,0.2
2023-12-08 19:47:39.604073,CUST0114,USA,Samsung 970 EVO 1TB SSD,Storage,3,89.06,70.22,0.2
2024-06-25 19:47:39.604073,CUST0153,Germany,Razer DeathAdder V2,Mouse,2,52.14,42.59,0.2
2025-01-17 19:47:39.604073,CUST0168,Canada,HyperX Cloud II,Headset,2,98.94,62.81,0.15
2024-07-26 19:47:39.604073,CUST0210,Brazil,AMD Radeon RX 7900 XT,GPU,3,1048.94,713.65,0.15
2023-10-30 19:47:39.604073,CUST0398,France,NVIDIA RTX 4070 Ti,GPU,8,792.33,587.64,0.15
2024-09-12 19:47:39.604073,CUST0311,UK,AMD Ryzen 7 5800X,CPU,3,310.8,271.15,0.1
2023-12-26 19:47:39.604073,CUST0336,Brazil,G.Skill Trident Z 32GB DDR5,RAM,7,178.59,160.49,0.05
2024-11-21 19:47:39.604073,CUST0121,Germany,AMD Radeon RX 7900 XT,GPU,1,949.86,676.87,0.2
2024-02-26 19:47:39.604073,CUST0407,India,,GPU,3,1371.0,1126.22,0.1
2024-07-21 19:47:39.604073,CUST0086,Canada,Dell Ultrasharp 27 Monitor,Monitor,4,451.02,302.88,0.1
2025-05-11 19:47:39.604073,CUST0072,Brazil,Razer Huntsman Elite,Keyboard,5,181.1,141.25,0.1
2024-06-11 19:47:39.604073,CUST0152,USA,ASUS ROG Strix Z690-F,Motherboard,3,389.37,255.73,0.15
2024-04-11 19:47:39.604073,CUST0479,Australia,WD Black SN850 2TB SSD,Storage,9,228.14,128.09,0.1
2024-05-14 19:47:39.604073,CUST0380,Australia ,AMD Ryzen 7 5800X,CPU,1,416.27,249.01,0.15
2025-04-29 19:47:39.604073,CUST0299,Australia,Corsair RM850x PSU,Power Supply,4,119.07,89.07,0.0
2024-03-15 19:47:39.604073,CUST0468,India,ASUS TUF Gaming 32 Monitor,Monitor,5,366.93,300.69,0.2
2024-03-20 19:47:39.604073,CUST0046,Australia,WD Black SN850 2TB SSD,Storage,1,190.55,133.41,0.0
2024-11-19 19:47:39.604073,CUST0305,Brazil,Seagate Barracuda 4TB HDD,Storage,2,80.57,48.5,0.2
2024-07-16 19:47:39.604073,CUST0420,France,HyperX Cloud II,Headset,3,111.16,98.63,0.05
2023-12-17 19:47:39.604073,CUST0282,India,WD Black SN850 2TB SSD,Storage,7,192.72,115.23,0.0
2025-08-11 19:47:39.604073,CUST0469,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,104.55,65.02,0.1
2024-01-27 19:47:39.604073,CUST0284,Australia,HyperX Cloud II,Headset,7,112.24,79.36,0.1
2025-03-12 19:47:39.604073,CUST0133,Germany,,Storage,9,203.69,159.68,0.05
2024-12-10 19:47:39.604073,CUST0179,India,ASUS ROG Strix Z690-F,Motherboard,7,456.86,387.59,0.15
2024-08-05 19:47:39.604073,CUST0431,UK,Corsair RM850x PSU,Power Supply,2,123.49,85.76,0.15
2025-06-17 19:47:39.604073,CUST0344,India,Seagate Barracuda 4TB HDD,Storage,1,81.31,44.32,0.2
2025-04-23 19:47:39.604073,CUST0185,Australia,Seagate Barracuda 4TB HDD,Storage,6,81.51,50.7,0.05
2025-03-17 19:47:39.604073,CUST0029,Canada,,Keyboard,1,201.82,165.56,0.05
2025-04-27 19:47:39.604073,CUST0001,Brazil,Seagate Barracuda 4TB HDD,Storage,5,94.79,60.54,0.1
2024-10-28 19:47:39.604073,CUST0326,India,Dell Ultrasharp 27 Monitor,Monitor,8,404.19,279.66,0.05
2023-10-27 19:47:39.604073,CUST0139,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,5,378.55,290.86,0.0
2024-08-19 19:47:39.604073,CUST0058,USA,SteelSeries Arctis 7,Headset,3,171.36,99.19,0.05
2024-11-16 19:47:39.604073,CUST0112,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,131.29,105.52,0.15
2024-12-15 19:47:39.604073,CUST0323,Australia,AMD Radeon RX 7900 XT,GPU,3,852.76,448.9,0.05
2025-05-10 19:47:39.604073,CUST0214,Australia,Razer Huntsman Elite,Keyboard,1,233.33,174.12,0.15
2025-08-14 19:47:39.604073,CUST0277,Germany,HyperX Cloud II,Headset,6,97.87,59.85,0.2
2025-04-16 19:47:39.604073,CUST0014,France,Logitech G915 Keyboard,Keyboard,8,239.07,132.15,0.1
2024-06-06 19:47:39.604073,CUST0434,UK ,MSI B550 Tomahawk,Motherboard,5,171.83,102.13,0.15
2024-04-18 19:47:39.604073,CUST0120,USA,Razer DeathAdder V2,Mouse,7,69.98,49.5,0.15
2024-06-05 19:47:39.604073,CUST0342,UK,Razer DeathAdder V2,Mouse,4,51.67,41.08,0.0
2023-12-06 19:47:39.604073,CUST0107,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,130.45,98.05,0.15
2024-02-23 19:47:39.604073,CUST0041,India,G.Skill Trident Z 32GB DDR5,RAM,3,178.0,123.86,0.1
2024-03-06 19:47:39.604073,CUST0335,Germany,NVIDIA RTX 4070 Ti,GPU,7,848.98,583.72,0.1
2024-02-03 19:47:39.604073,CUST0262,Germany,Dell Ultrasharp 27 Monitor,Monitor,5,399.68,310.68,0.0
2024-11-13 19:47:39.604073,CUST0202,UK,Dell Ultrasharp 27 Monitor,Monitor,8,453.42,236.94,0.15
2023-10-15 19:47:39.604073,CUST0240,USA,ASUS TUF Gaming 32 Monitor,Monitor,5,281.83,150.1,0.2
2025-08-02 19:47:39.604073,CUST0372,Germany,NVIDIA RTX 4070 Ti,GPU,7,780.8,691.58,0.2
2024-08-05 19:47:39.604073,CUST0149,Australia,G.Skill Trident Z 32GB DDR5,RAM,6,207.02,147.24,0.1
2024-07-01 19:47:39.604073,CUST0105,USA,ASUS ROG Strix Z690-F,Motherboard,5,400.51,270.89,0.0
2023-11-28 19:47:39.604073,CUST0093,Australia,WD Black SN850 2TB SSD,Storage,7,208.95,185.42,0.05
2024-06-28 19:47:39.604073,CUST0326,Brazil,ASUS ROG Strix Z690-F,Motherboard,5,465.96,287.85,0.15
2024-02-28 19:47:39.604073,CUST0217,,Logitech G Pro Superlight,Mouse,ten,168.69,88.95,0.05
2023-09-06 19:47:39.604073,CUST0334,UK,G.Skill Trident Z 32GB DDR5,RAM,6,169.36,136.47,0.0
2025-01-27 19:47:39.604073,CUST0080,USA,HyperX Cloud II,Headset,7,101.38,60.12,0.0
2025-05-31 19:47:39.604073,CUST0096,,SteelSeries Arctis 7,Headset,3,177.46,98.49,0.15
2024-08-11 19:47:39.604073,CUST0423,,Logitech G915 Keyboard,Keyboard,1,264.19,194.04,0.1
2025-01-31 19:47:39.604073,CUST0235,France,Seagate Barracuda 4TB HDD,Storage,3,81.08,54.65,0.05
2024-08-29 19:47:39.604073,CUST0455,France,Dell Ultrasharp 27 Monitor,Monitor,1,473.51,361.28,0.2
2025-01-09 19:47:39.604073,CUST0088,Germany,Logitech G915 Keyboard,Keyboard,8,288.01,254.44,0.15
2024-04-11 19:47:39.604073,CUST0310,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,111.23,90.03,0.0
2024-08-01 19:47:39.604073,CUST0348,France,Corsair RM850x PSU,Power Supply,9,131.26,102.04,0.1
2024-05-18 19:47:39.604073,CUST0231,France,G.Skill Trident Z 32GB DDR5,RAM,1,168.06,119.5,0.2
2024-03-20 19:47:39.604073,CUST0438,USA,,Mouse,3,51.65,26.0,0.1
2024-03-12 19:47:39.604073,CUST0500,India,NVIDIA RTX 4070 Ti,GPU,7,899.95,805.83,0.0
2024-03-30 19:47:39.604073,CUST0186,India,HyperX Cloud II,Headset,1,119.57,78.72,0.15
2024-03-05 19:47:39.604073,CUST0485,India,SteelSeries Arctis 7,Headset,2,147.96,98.42,0.0
2025-08-26 19:47:39.604073,CUST0424,UK,AMD Ryzen 7 5800X,CPU,6,372.14,322.9,0.1
2024-04-18 19:47:39.604073,CUST0354,India,Corsair RM850x PSU,Power Supply,3,140.66,83.35,0.1
2024-03-12 19:47:39.604073,CUST0049,UK,NVIDIA RTX 4080,GPU,7,1268.44,1116.52,0.15
2024-05-02 19:47:39.604073,CUST0036,France,HyperX Cloud II,Headset,5,84.97,63.19,0.0
2024-03-09 19:47:39.604073,CUST0377,Brazil,Razer DeathAdder V2,Mouse,1,57.06,33.09,0.05
2024-03-29 19:47:39.604073,CUST0012,USA,,Headset,7,179.61,161.43,0.15
2024-06-20 19:47:39.604073,CUST0306,France,SteelSeries Arctis 7,Headset,4,169.6,151.88,0.0
2024-03-09 19:47:39.604073,CUST0168,France,ASUS ROG Strix Z690-F,Motherboard,8,427.44,290.09,0.2
2024-07-07 19:47:39.604073,CUST0182,UK,SteelSeries Arctis 7,Headset,1,164.75,118.69,0.05
2025-02-24 19:47:39.604073,CUST0054,Canada,MSI B550 Tomahawk,Motherboard,9,159.06,101.0,0.05
2024-11-12 19:47:39.604073,CUST0271,USA,Corsair Vengeance 16GB DDR4,RAM,3,83.88,59.12,0.05
2024-08-12 19:47:39.604073,CUST0048,Australia,Logitech G Pro Superlight,Mouse,5,129.52,81.79,0.0
2023-11-12 19:47:39.604073,CUST0330,UK ,Corsair RM850x PSU,Power Supply,5,106.1,82.96,0.1
2025-08-08 19:47:39.604073,CUST0449,UK,WD Black SN850 2TB SSD,Storage,7,167.52,148.36,0.0
2024-01-18 19:47:39.604073,CUST0311,India,Seagate Barracuda 4TB HDD,Storage,6,113.13,67.06,0.2
2025-05-03 19:47:39.604073,CUST0286,France,Razer Huntsman Elite,Keyboard,8,183.63,104.55,0.2
2024-12-03 19:47:39.604073,CUST0432,India,Corsair Vengeance 16GB DDR4,RAM,8,65.89,52.8,0.0
2025-08-16 19:47:39.604073,CUST0492,UK,Razer Huntsman Elite,Keyboard,7,231.01,187.39,0.2
2024-06-12 19:47:39.604073,CUST0275,UK,HyperX Cloud II,Headset,9,105.6,79.24,0.05
2025-04-12 19:47:39.604073,CUST0166,Germany,AMD Radeon RX 7900 XT,GPU,2,1050.3,699.47,0.0
2024-05-24 19:47:39.604073,CUST0378,France,Razer Huntsman Elite,Keyboard,2,210.09,154.19,0.15
2024-09-04 19:47:39.604073,CUST0139,France,NVIDIA RTX 4070 Ti,GPU,9,857.56,453.98,0.0
2025-07-12 19:47:39.604073,CUST0298,India,Logitech G Pro Superlight,Mouse,3,168.64,115.83,0.2
2024-06-10 19:47:39.604073,CUST0224,Canada,SteelSeries Arctis 7,Headset,3,130.12,67.84,0.15
2024-02-16 19:47:39.604073,CUST0191,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,ten,106.33,75.82,0.2
2025-05-18 19:47:39.604073,CUST0006,Canada,Razer Huntsman Elite,Keyboard,5,172.84,149.87,0.0
2025-04-19 19:47:39.604073,CUST0479,USA,NVIDIA RTX 4080,GPU,4,1281.24,998.85,0.1
2024-06-06 19:47:39.604073,CUST0433,India,NVIDIA RTX 4070 Ti,GPU,4,879.82,702.69,0.15
2024-10-24 19:47:39.604073,CUST0187,Germany,AMD Ryzen 7 5800X,CPU,6,382.88,307.06,0.2
2025-01-11 19:47:39.604073,CUST0261,,ASUS ROG Strix Z690-F,Motherboard,4,404.06,330.34,0.05
2024-05-08 19:47:39.604073,CUST0427,Brazil,Logitech G915 Keyboard,Keyboard,2,284.75,159.16,0.15
2023-12-19 19:47:39.604073,CUST0071,UK,NVIDIA RTX 4070 Ti,GPU,4,848.88,729.01,0.1
2024-11-18 19:47:39.604073,CUST0326,France,Corsair Vengeance 16GB DDR4,RAM,9,83.45,53.87,0.0
2024-12-12 19:47:39.604073,CUST0394,USA,Dell Ultrasharp 27 Monitor,Monitor,4,529.46,391.21,0.2
2025-08-19 19:47:39.604073,CUST0222,Australia,Corsair RM850x PSU,Power Supply,2,140.64,123.08,0.05
2023-10-20 19:47:39.604073,CUST0384,UK,Corsair Vengeance 16GB DDR4,RAM,3,84.37,60.28,0.1
2023-11-10 19:47:39.604073,CUST0438,Germany,Seagate Barracuda 4TB HDD,Storage,6,84.37,46.74,0.1
2025-02-27 19:47:39.604073,CUST0052,Canada,NVIDIA RTX 4080,GPU,9,1082.41,720.63,0.15
2025-08-18 19:47:39.604073,CUST0394,Brazil,AMD Ryzen 7 5800X,CPU,9,370.3,198.3,0.0
2025-07-27 19:47:39.604073,CUST0500,Germany,Razer Huntsman Elite,Keyboard,7,176.19,151.65,0.2
2024-03-08 19:47:39.604073,CUST0147,India,,Keyboard,3,287.94,239.64,0.0
2024-01-23 19:47:39.604073,CUST0265,UK,,Headset,2,167.34,106.21,0.2
2023-10-02 19:47:39.604073,CUST0179,Australia,Intel Core i9-13900K,CPU,4,597.37,473.67,0.2
2023-11-17 19:47:39.604073,CUST0481,Brazil,WD Black SN850 2TB SSD,Storage,4,168.61,138.1,0.0
2025-03-08 19:47:39.604073,CUST0179,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,122.92,81.76,0.0
2024-12-30 19:47:39.604073,CUST0375,,SteelSeries Arctis 7,Headset,4,177.88,124.4,0.0
2025-02-12 19:47:39.604073,CUST0110,Germany,Samsung 970 EVO 1TB SSD,Storage,3,78.09,41.66,0.15
2024-10-29 19:47:39.604073,CUST0229,UK,Logitech G Pro Superlight,Mouse,8,161.74,86.31,0.05
2025-06-05 19:47:39.604073,CUST0461,India,Dell Ultrasharp 27 Monitor,Monitor,9,533.34,380.91,0.0
2024-04-07 19:47:39.604073,CUST0005,Canada,Corsair RM850x PSU,Power Supply,4,123.5,82.7,0.05
2024-04-19 19:47:39.604073,CUST0162,Germany,ASUS TUF Gaming 32 Monitor,Monitor,8,331.36,267.42,0.15
2025-04-14 19:47:39.604073,CUST0262,Germany,Razer Huntsman Elite,Keyboard,7,237.77,182.42,0.15
2024-07-01 19:47:39.604073,CUST0452,Brazil,Corsair RM850x PSU,Power Supply,9,115.03,62.35,0.05
2025-06-23 19:47:39.604073,CUST0285,Brazil,WD Black SN850 2TB SSD,Storage,4,177.2,103.68,0.15
2024-06-04 19:47:39.604073,CUST0500,Germany,G.Skill Trident Z 32GB DDR5,RAM,8,180.14,159.5,0.15
2025-06-29 19:47:39.604073,CUST0346,UK,NVIDIA RTX 4070 Ti,GPU,8,812.75,549.66,0.05
2024-11-10 19:47:39.604073,CUST0192,Germany,Logitech G915 Keyboard,Keyboard,4,217.82,150.09,0.05
2024-07-17 19:47:39.604073,CUST0044,Germany,ASUS TUF Gaming 32 Monitor,Monitor,1,369.18,274.31,0.1
2024-10-15 19:47:39.604073,CUST0322,,Samsung 970 EVO 1TB SSD,Storage,9,103.74,67.99,0.2
2024-03-01 19:47:39.604073,CUST0177,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,103.02,77.35,0.05
2024-05-07 19:47:39.604073,CUST0384,Canada,Samsung 970 EVO 1TB SSD,Storage,4,81.48,59.3,0.05
2023-11-06 19:47:39.604073,CUST0354,France,NVIDIA RTX 4070 Ti,GPU,1,673.78,578.22,0.05
2024-10-14 19:47:39.604073,CUST0182,France,WD Black SN850 2TB SSD,Storage,ten,203.55,119.44,0.1
2024-04-26 19:47:39.604073,CUST0405,Germany,WD Black SN850 2TB SSD,Storage,1,183.73,151.64,0.2
2025-08-15 19:47:39.604073,CUST0218,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,7,123.11,91.9,0.1
2024-11-12 19:47:39.604073,CUST0178,Germany,Corsair RM850x PSU,Power Supply,8,118.02,84.5,0.2
2025-04-21 19:47:39.604073,CUST0176,UK ,SteelSeries Arctis 7,Headset,3,172.21,114.4,0.05
2025-08-08 19:47:39.604073,CUST0494,,Razer Huntsman Elite,Keyboard,2,190.54,108.39,0.05
2023-11-28 19:47:39.604073,CUST0247,UK,Corsair RM850x PSU,Power Supply,5,139.43,122.16,0.1
2023-11-19 19:47:39.604073,CUST0312,Canada,,Storage,9,165.38,83.11,0.05
2025-07-25 19:47:39.604073,CUST0498,Australia,AMD Ryzen 7 5800X,CPU,2,414.6,235.8,0.1
2025-07-14 19:47:39.604073,CUST0192,India ,Seagate Barracuda 4TB HDD,Storage,3,98.22,66.13,0.05
2023-08-31 19:47:39.604073,CUST0006,Brazil,Seagate Barracuda 4TB HDD,Storage,7,85.46,50.14,0.2
2024-10-15 19:47:39.604073,CUST0358,Australia,ASUS ROG Strix Z690-F,Motherboard,4,473.69,310.22,0.2
2023-09-11 19:47:39.604073,CUST0044,USA,Logitech G915 Keyboard,Keyboard,5,234.87,175.81,0.0
2024-07-06 19:47:39.604073,CUST0429,France,ASUS TUF Gaming 32 Monitor,Monitor,6,412.58,311.45,0.15
2024-05-30 19:47:39.604073,CUST0407,Australia,Corsair RM850x PSU,Power Supply,6,124.21,74.26,0.05
2024-09-26 19:47:39.604073,CUST0203,Canada,Corsair Vengeance 16GB DDR4,RAM,1,79.97,70.29,0.15
2025-04-19 19:47:39.604073,CUST0103,USA,,RAM,9,93.76,60.51,0.05
2024-08-31 19:47:39.604073,CUST0262,Canada,Razer Huntsman Elite,Keyboard,5,190.61,117.71,0.2
2025-02-16 19:47:39.604073,CUST0385,UK,NVIDIA RTX 4080,GPU,7,1113.3,586.86,0.05
2024-06-09 19:47:39.604073,CUST0060,Australia,SteelSeries Arctis 7,Headset,4,123.93,87.84,0.15
2024-04-25 19:47:39.604073,CUST0330,Germany,Razer Huntsman Elite,Keyboard,9,162.73,124.83,0.0
2024-06-24 19:47:39.604073,CUST0257,UK,AMD Ryzen 7 5800X,CPU,7,??,285.15,0.1
2024-05-29 19:47:39.604073,CUST0491,,NVIDIA RTX 4070 Ti,GPU,7,852.1,680.39,0.1
2024-11-13 19:47:39.604073,CUST0351,France,Razer Huntsman Elite,Keyboard,8,239.94,193.93,0.15
2023-10-17 19:47:39.604073,CUST0177,USA,G.Skill Trident Z 32GB DDR5,RAM,2,182.54,154.33,0.0
2025-05-30 19:47:39.604073,CUST0321,USA,Logitech G Pro Superlight,Mouse,7,175.11,147.99,0.2
2024-10-10 19:47:39.604073,CUST0413,India,ASUS TUF Gaming 32 Monitor,Monitor,4,285.61,215.47,0.0
2024-06-08 19:47:39.604073,CUST0468,USA,Corsair Vengeance 16GB DDR4,RAM,9,93.08,69.47,0.1
2023-12-05 19:47:39.604073,CUST0350,,Samsung 970 EVO 1TB SSD,Storage,1,81.37,57.7,0.1
2024-08-05 19:47:39.604073,CUST0194,France,Razer DeathAdder V2,Mouse,1,62.16,47.02,0.15
2025-03-29 19:47:39.604073,CUST0044,UK,Razer Huntsman Elite,Keyboard,9,170.03,106.29,0.2
2024-04-15 19:47:39.604073,CUST0415,USA,ASUS ROG Strix Z690-F,Motherboard,9,338.29,252.33,0.2
2024-05-08 19:47:39.604073,CUST0185,,Corsair Vengeance 16GB DDR4,RAM,1,77.27,58.62,0.2
2023-09-08 19:47:39.604073,CUST0286,India,SteelSeries Arctis 7,Headset,7,124.21,79.39,0.1
2025-03-21 19:47:39.604073,CUST0375,Australia ,HyperX Cloud II,Headset,9,98.49,64.37,0.05
2023-10-27 19:47:39.604073,CUST0160,France,Razer DeathAdder V2,Mouse,8,59.55,39.93,0.15
2024-07-23 19:47:39.604073,CUST0303,India,WD Black SN850 2TB SSD,Storage,5,220.46,124.93,0.2
2024-03-23 19:47:39.604073,CUST0404,UK,Logitech G Pro Superlight,Mouse,8,179.01,133.53,0.15
2025-02-09 19:47:39.604073,CUST0391,USA,G.Skill Trident Z 32GB DDR5,RAM,4,191.1,158.57,0.2
2024-02-04 19:47:39.604073,CUST0217,,Samsung 970 EVO 1TB SSD,Storage,1,98.9,68.48,0.2
2024-05-19 19:47:39.604073,CUST0491,Brazil,HyperX Cloud II,Headset,4,92.34,68.65,0.15
2024-03-10 19:47:39.604073,CUST0375,Australia,Logitech G915 Keyboard,Keyboard,4,231.65,204.12,0.05
2025-05-17 19:47:39.604073,CUST0238,Germany,Logitech G915 Keyboard,Keyboard,8,201.6,123.94,0.0
2025-08-19 19:47:39.604073,CUST0043,India,ASUS ROG Strix Z690-F,Motherboard,9,430.14,240.38,0.15
2024-10-07 19:47:39.604073,CUST0258,France,SteelSeries Arctis 7,Headset,4,124.74,67.38,0.0
2025-02-02 19:47:39.604073,CUST0238,France,MSI B550 Tomahawk,Motherboard,8,145.1,104.76,0.05
2024-10-19 19:47:39.604073,CUST0303,UK,MSI B550 Tomahawk,Motherboard,4,207.33,182.72,0.15
2024-07-25 19:47:39.604073,CUST0192,Australia,,CPU,9,387.45,216.78,0.0
2025-05-24 19:47:39.604073,CUST0008,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,98.23,78.09,0.15
