Date,Customer ID,Country,Product,Product Category,Units Sold,Product Price,Product Cost,Discount,Sale ID,Month,Year,Discount Revenue,Total Cost,Profit,Customer Type
8/23/2025,CUST0374,Australia,Razer DeathAdder V2,Mouse,6,68.65,52.76,0.1,1140,August,2025,370.71,316.56,54.15,Business
5/20/2024,CUST0033,Brazil,NVIDIA RTX 4070 Ti,GPU,7,942.5,740.66,0,1141,May,2024,6597.5,5184.62,1412.88,Business
5/14/2024,CUST0277,Germany,Seagate Barracuda 4TB HDD,Storage,3,115.87,78.14,0,1142,May,2024,347.61,234.42,113.19,Individual
5/30/2025,CUST0263,USA,WD Black SN850 2TB SSD,Storage,2,204.81,146.91,0.1,1143,May,2025,368.658,293.82,74.838,Business
4/9/2025,CUST0040,Canada,NVIDIA RTX 4080,GPU,8,1071.15,564.87,0.15,1144,April,2025,7283.82,4518.96,2764.86,Business
9/12/2023,CUST0381,UK,G.Skill Trident Z 32GB DDR5,RAM,8,221.52,123.75,0.1,1145,September,2023,1594.944,990,604.944,Individual
2/15/2025,CUST0137,France,NVIDIA RTX 4080,GPU,4,1369.98,687.78,0.1,1146,February,2025,4931.928,2751.12,2180.808,Reseller
8/19/2024,CUST0218,Canada,MSI B550 Tomahawk,Motherboard,8,159.77,116.58,0.1,1147,August,2024,1150.344,932.64,217.704,Individual
5/22/2024,CUST0128,Canada,HyperX Cloud II,Headset,1,112.25,98.88,0.05,1148,May,2024,106.6375,98.88,7.7575,Individual
9/4/2024,CUST0249,UK,AMD Ryzen 7 5800X,CPU,5,310.68,230.84,0.05,1149,September,2024,1475.73,1154.2,321.53,Reseller
8/28/2023,CUST0350,Canada,Intel Core i9-13900K,CPU,6,613.91,544.88,0.2,1150,August,2023,2946.768,3269.28,-322.512,Business
5/31/2025,CUST0306,Germany,Intel Core i9-13900K,CPU,1,629.61,452.01,0.1,1151,May,2025,566.649,452.01,114.639,Business
12/31/2023,CUST0079,Brazil,Dell Ultrasharp 27 Monitor,Monitor,9,445.51,379.97,0,1152,December,2023,4009.59,3419.73,589.86,Business
7/1/2024,CUST0040,Canada,G.Skill Trident Z 32GB DDR5,RAM,2,199.87,149.95,0.2,1153,July,2024,319.792,299.9,19.892,Business
5/13/2024,CUST0084,USA,NVIDIA RTX 4070 Ti,GPU,8,683.66,543.37,0.05,1154,May,2024,5195.816,4346.96,848.856,Reseller
8/1/2025,CUST0063,Brazil,Razer DeathAdder V2,Mouse,9,66.69,48.08,0.05,1155,August,2025,570.1995,432.72,137.4795,Individual
4/11/2024,CUST0218,Canada,Corsair Vengeance 16GB DDR4,RAM,2,95.31,64.04,0.1,1156,April,2024,171.558,128.08,43.478,Individual
4/6/2025,CUST0421,Australia,NVIDIA RTX 4080,GPU,9,1159.1,786.58,0,1157,April,2025,10431.9,7079.22,3352.68,Individual
4/19/2025,CUST0081,Canada,AMD Ryzen 7 5800X,CPU,2,315.82,178.49,0.15,1158,April,2025,536.894,356.98,179.914,Reseller
12/12/2023,CUST0368,Germany,WD Black SN850 2TB SSD,Storage,4,202.76,162.1,0.05,1159,December,2023,770.488,648.4,122.088,Reseller
7/1/2025,CUST0330,Canada,Razer Huntsman Elite,Keyboard,3,216.97,131.47,0.05,1160,July,2025,618.3645,394.41,223.9545,Individual
3/3/2025,CUST0441,Canada,WD Black SN850 2TB SSD,Storage,10,224.66,195.84,0,1161,March,2025,2246.6,1958.4,288.2,Individual
2/4/2024,CUST0278,India,Razer DeathAdder V2,Mouse,7,62.05,38.93,0.1,1162,February,2024,390.915,272.51,118.405,Reseller
11/5/2023,CUST0295,Australia,NVIDIA RTX 4080,GPU,3,982.04,811.56,0.15,1163,November,2023,2504.202,2434.68,69.522,Individual
9/2/2024,CUST0068,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,131.42,94.34,0,1164,September,2024,262.84,188.68,74.16,Reseller
9/12/2024,CUST0111,USA,Logitech G Pro Superlight,Mouse,9,134.08,90.42,0.15,1165,September,2024,1025.712,813.78,211.932,Individual
6/21/2024,CUST0431,UK,ASUS TUF Gaming 32 Monitor,Monitor,3,299.28,173.95,0.05,1166,June,2024,852.948,521.85,331.098,Business
1/28/2025,CUST0039,France,NVIDIA RTX 4070 Ti,GPU,5,794.01,658.18,0.15,1167,January,2025,3374.5425,3290.9,83.6425,Individual
12/5/2023,CUST0285,France,HyperX Cloud II,Headset,1,95.71,76.91,0.2,1168,December,2023,76.568,76.91,-0.342,Individual
6/6/2025,CUST0041,USA,WD Black SN850 2TB SSD,Storage,4,176.99,117.38,0.2,1169,June,2025,566.368,469.52,96.848,Reseller
3/17/2024,CUST0296,Germany,AMD Radeon RX 7900 XT,GPU,2,987.71,518.72,0.1,1170,March,2024,1777.878,1037.44,740.438,Individual
3/26/2025,CUST0282,Australia,Seagate Barracuda 4TB HDD,Storage,3,112.45,59.73,0.2,1171,March,2025,269.88,179.19,90.69,Reseller
12/8/2024,CUST0159,Germany,ASUS TUF Gaming 32 Monitor,Monitor,1,292.76,163.45,0,1172,December,2024,292.76,163.45,129.31,Business
5/29/2024,CUST0412,Brazil,AMD Radeon RX 7900 XT,GPU,9,892.56,481.07,0.2,1173,May,2024,6426.432,4329.63,2096.802,Reseller
4/13/2024,CUST0179,UK,AMD Radeon RX 7900 XT,GPU,1,941.96,765.82,0.2,1174,April,2024,753.568,765.82,-12.252,Business
1/20/2025,CUST0068,Australia,AMD Radeon RX 7900 XT,GPU,6,1033.43,715.32,0,1175,January,2025,6200.58,4291.92,1908.66,Reseller
6/1/2025,CUST0496,Brazil,ASUS ROG Strix Z690-F,Motherboard,6,369.99,315.37,0,1176,June,2025,2219.94,1892.22,327.72,Reseller
8/1/2025,CUST0063,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,104.59,57.58,0.2,1177,August,2025,669.376,460.64,208.736,Individual
11/7/2023,CUST0266,Australia,HyperX Cloud II,Headset,3,100.48,52.65,0,1178,November,2023,301.44,157.95,143.49,Individual
7/7/2024,CUST0472,India,AMD Radeon RX 7900 XT,GPU,9,1001.82,787.43,0.15,1179,July,2024,7663.923,7086.87,577.053,Business
6/2/2025,CUST0304,UK,Dell Ultrasharp 27 Monitor,Monitor,5,394.75,311.55,0.1,1180,June,2025,1776.375,1557.75,218.625,Business
4/1/2025,CUST0194,USA,WD Black SN850 2TB SSD,Storage,9,167.65,90.54,0.1,1181,April,2025,1357.965,814.86,543.105,Business
4/20/2025,CUST0460,Canada,Razer Huntsman Elite,Keyboard,4,188.9,133.38,0.05,1182,April,2025,717.82,533.52,184.3,Individual
1/15/2025,CUST0235,Germany,Dell Ultrasharp 27 Monitor,Monitor,3,379.53,313.62,0,1183,January,2025,1138.59,940.86,197.73,Individual
3/31/2024,CUST0396,France,Dell Ultrasharp 27 Monitor,Monitor,8,474.09,262.25,0.2,1184,March,2024,3034.176,2098,936.176,Reseller
7/1/2025,CUST0153,UK,G.Skill Trident Z 32GB DDR5,RAM,10,225.72,132.98,0,1185,July,2025,2257.2,1329.8,927.4,Reseller
12/6/2023,CUST0493,France,Dell Ultrasharp 27 Monitor,Monitor,8,368.18,196.4,0.15,1186,December,2023,2503.624,1571.2,932.424,Business
9/6/2023,CUST0461,India,Logitech G915 Keyboard,Keyboard,3,242.45,123.23,0.2,1187,September,2023,581.88,369.69,212.19,Reseller
11/3/2024,CUST0200,UK,AMD Ryzen 7 5800X,CPU,5,398.44,220.35,0.2,1188,November,2024,1593.76,1101.75,492.01,Individual
6/6/2024,CUST0107,Australia,Intel Core i9-13900K,CPU,9,614.6,470.25,0.05,1189,June,2024,5254.83,4232.25,1022.58,Business
2/12/2024,CUST0410,Australia,Dell Ultrasharp 27 Monitor,Monitor,3,521.17,425.12,0,1190,February,2024,1563.51,1275.36,288.15,Individual
10/10/2023,CUST0205,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,9,372.5,305.33,0,1191,October,2023,3352.5,2747.97,604.53,Business
6/23/2025,CUST0405,India,MSI B550 Tomahawk,Motherboard,4,201.27,154.55,0.2,1192,June,2025,644.064,618.2,25.864,Business
8/24/2024,CUST0195,France,Razer Huntsman Elite,Keyboard,4,190.56,143.87,0.2,1193,August,2024,609.792,575.48,34.312,Business
7/27/2025,CUST0483,UK,AMD Radeon RX 7900 XT,GPU,1,1053.96,937.28,0,1194,July,2025,1053.96,937.28,116.68,Individual
4/30/2025,CUST0463,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,3,117.96,98.46,0.05,1195,April,2025,336.186,295.38,40.806,Reseller
6/27/2024,CUST0147,Brazil,G.Skill Trident Z 32GB DDR5,RAM,2,174.63,130.21,0.1,1196,June,2024,314.334,260.42,53.914,Individual
7/13/2024,CUST0422,Brazil,MSI B550 Tomahawk,Motherboard,8,144.16,88.98,0.05,1197,July,2024,1095.616,711.84,383.776,Reseller
6/2/2025,CUST0185,India,ASUS TUF Gaming 32 Monitor,Monitor,1,379.01,308.21,0.15,1198,June,2025,322.1585,308.21,13.9485,Individual
10/25/2024,CUST0105,USA,Razer Huntsman Elite,Keyboard,7,197.75,176.11,0.1,1199,October,2024,1245.825,1232.77,13.055,Business
9/25/2024,CUST0349,Germany,AMD Radeon RX 7900 XT,GPU,7,1054.99,609.28,0.2,1200,September,2024,5907.944,4264.96,1642.984,Individual
6/9/2025,CUST0353,UK,HyperX Cloud II,Headset,3,95.59,63.28,0.2,1201,June,2025,229.416,189.84,39.576,Business
6/7/2024,CUST0322,India,NVIDIA RTX 4070 Ti,GPU,7,747.47,544.68,0.1,1202,June,2024,4709.061,3812.76,896.301,Reseller
7/20/2025,CUST0077,Canada,Corsair Vengeance 16GB DDR4,RAM,9,67.44,54.97,0,1203,July,2025,606.96,494.73,112.23,Reseller
8/24/2025,CUST0341,Canada,Razer Huntsman Elite,Keyboard,1,199.13,116.39,0.1,1204,August,2025,179.217,116.39,62.827,Individual
10/9/2024,CUST0265,India,G.Skill Trident Z 32GB DDR5,RAM,4,198.37,128.37,0.1,1205,October,2024,714.132,513.48,200.652,Reseller
11/30/2023,CUST0366,France,SteelSeries Arctis 7,Headset,2,159.34,102.38,0.15,1206,November,2023,270.878,204.76,66.118,Reseller
1/16/2024,CUST0422,Brazil,Razer DeathAdder V2,Mouse,2,67.82,46.07,0.05,1207,January,2024,128.858,92.14,36.718,Reseller
2/9/2024,CUST0124,Germany,Intel Core i9-13900K,CPU,7,509.15,307.79,0.2,1208,February,2024,2851.24,2154.53,696.71,Individual
10/17/2024,CUST0178,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,120.36,87.34,0.05,1209,October,2024,686.052,524.04,162.012,Business
2/16/2025,CUST0441,Canada,G.Skill Trident Z 32GB DDR5,RAM,5,173.5,152.58,0.05,1210,February,2025,824.125,762.9,61.225,Individual
4/15/2025,CUST0025,France,Logitech G915 Keyboard,Keyboard,6,246.36,133.44,0.05,1211,April,2025,1404.252,800.64,603.612,Business
5/17/2024,CUST0301,Canada,ASUS ROG Strix Z690-F,Motherboard,6,347.39,299.95,0.1,1212,May,2024,1875.906,1799.7,76.206,Business
12/4/2023,CUST0179,UK,G.Skill Trident Z 32GB DDR5,RAM,10,160.54,84.73,0.2,1213,December,2023,1284.32,847.3,437.02,Business
8/10/2025,CUST0125,Brazil,HyperX Cloud II,Headset,6,104.77,68.81,0.1,1214,August,2025,565.758,412.86,152.898,Individual
11/19/2023,CUST0386,France,Intel Core i9-13900K,CPU,4,587.17,495.48,0.1,1215,November,2023,2113.812,1981.92,131.892,Individual
12/11/2024,CUST0154,Germany,WD Black SN850 2TB SSD,Storage,7,233.05,146.2,0.15,1216,December,2024,1386.6475,1023.4,363.2475,Business
4/17/2025,CUST0039,France,Intel Core i9-13900K,CPU,5,638.48,419.22,0,1217,April,2025,3192.4,2096.1,1096.3,Individual
3/3/2025,CUST0280,UK,Logitech G915 Keyboard,Keyboard,7,214.22,172.58,0.05,1218,March,2025,1424.563,1208.06,216.503,Reseller
4/17/2024,CUST0176,Canada,Logitech G Pro Superlight,Mouse,4,164.9,91.47,0.05,1219,April,2024,626.62,365.88,260.74,Reseller
9/17/2024,CUST0005,Brazil,NVIDIA RTX 4080,GPU,7,1132.31,965.47,0.05,1220,September,2024,7529.8615,6758.29,771.5715,Reseller
12/13/2024,CUST0252,Germany,SteelSeries Arctis 7,Headset,3,121.61,71.05,0.05,1221,December,2024,346.5885,213.15,133.4385,Business
3/20/2024,CUST0449,Canada,Intel Core i9-13900K,CPU,3,506.6,309.23,0.05,1222,March,2024,1443.81,927.69,516.12,Individual
2/27/2024,CUST0435,Canada,Seagate Barracuda 4TB HDD,Storage,6,87.34,49.84,0.15,1223,February,2024,445.434,299.04,146.394,Business
7/16/2024,CUST0005,Brazil,Seagate Barracuda 4TB HDD,Storage,2,83.79,63.09,0.2,1224,July,2024,134.064,126.18,7.884,Reseller
5/18/2024,CUST0323,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,106.37,88.37,0.2,1225,May,2024,340.384,353.48,-13.096,Reseller
3/18/2025,CUST0374,Australia,SteelSeries Arctis 7,Headset,7,170.49,101.85,0.15,1226,March,2025,1014.4155,712.95,301.4655,Business
8/11/2024,CUST0423,Germany,Logitech G915 Keyboard,Keyboard,1,264.19,194.04,0.1,1227,August,2024,237.771,194.04,43.731,Reseller
1/6/2024,CUST0413,USA,Logitech G Pro Superlight,Mouse,3,156.56,91.62,0.2,1228,January,2024,375.744,274.86,100.884,Individual
2/4/2025,CUST0444,UK,NVIDIA RTX 4070 Ti,GPU,2,776.22,420.96,0,1229,February,2025,1552.44,841.92,710.52,Individual
11/30/2024,CUST0076,USA,HyperX Cloud II,Headset,4,111.25,94.79,0.1,1230,November,2024,400.5,379.16,21.34,Reseller
1/31/2025,CUST0235,Germany,Seagate Barracuda 4TB HDD,Storage,3,81.08,54.65,0.05,1231,January,2025,231.078,163.95,67.128,Individual
8/29/2024,CUST0455,USA,Dell Ultrasharp 27 Monitor,Monitor,1,473.51,361.28,0.2,1232,August,2024,378.808,361.28,17.528,Reseller
1/11/2025,CUST0223,India,G.Skill Trident Z 32GB DDR5,RAM,7,174.94,138.71,0.05,1233,January,2025,1163.351,970.97,192.381,Reseller
1/9/2025,CUST0088,Canada,Logitech G915 Keyboard,Keyboard,8,288.01,254.44,0.15,1234,January,2025,1958.468,2035.52,-77.052,Reseller
5/26/2025,CUST0479,UK,WD Black SN850 2TB SSD,Storage,7,224.98,119.89,0,1235,May,2025,1574.86,839.23,735.63,Individual
4/9/2025,CUST0266,Australia,Seagate Barracuda 4TB HDD,Storage,9,85.17,59.09,0.15,1236,April,2025,651.5505,531.81,119.7405,Individual
5/29/2025,CUST0293,Australia,NVIDIA RTX 4080,GPU,5,1429.2,805.56,0.2,1237,May,2025,5716.8,4027.8,1689,Reseller
5/8/2024,CUST0241,Germany,Corsair RM850x PSU,Power Supply,1,133.82,97.32,0.15,1238,May,2024,113.747,97.32,16.427,Individual
4/11/2024,CUST0310,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,111.23,90.03,0,1239,April,2024,889.84,720.24,169.6,Reseller
8/1/2024,CUST0348,USA,Corsair RM850x PSU,Power Supply,9,131.26,102.04,0.1,1240,August,2024,1063.206,918.36,144.846,Reseller
2/7/2025,CUST0163,UK,MSI B550 Tomahawk,Motherboard,9,213.16,154.71,0.1,1241,February,2025,1726.596,1392.39,334.206,Business
5/18/2024,CUST0231,Australia,G.Skill Trident Z 32GB DDR5,RAM,1,168.06,119.5,0.2,1242,May,2024,134.448,119.5,14.948,Individual
6/19/2024,CUST0053,Canada,Logitech G915 Keyboard,Keyboard,9,258.86,224.27,0.05,1243,June,2024,2213.253,2018.43,194.823,Business
3/20/2024,CUST0438,UK,Razer DeathAdder V2,Mouse,3,51.65,26,0.1,1244,March,2024,139.455,78,61.455,Individual
6/30/2024,CUST0067,Australia,NVIDIA RTX 4070 Ti,GPU,7,827.98,679.73,0.05,1245,June,2024,5506.067,4758.11,747.957,Individual
11/3/2023,CUST0389,UK,Razer DeathAdder V2,Mouse,8,59.22,34.83,0.15,1246,November,2023,402.696,278.64,124.056,Business
3/12/2024,CUST0500,USA,NVIDIA RTX 4070 Ti,GPU,7,899.95,805.83,0,1247,March,2024,6299.65,5640.81,658.84,Business
6/23/2025,CUST0352,Australia,ASUS ROG Strix Z690-F,Motherboard,4,410.39,233.3,0.2,1248,June,2025,1313.248,933.2,380.048,Business
3/30/2024,CUST0186,Australia,HyperX Cloud II,Headset,1,119.57,78.72,0.15,1249,March,2024,101.6345,78.72,22.9145,Business
3/1/2024,CUST0111,USA,G.Skill Trident Z 32GB DDR5,RAM,8,236.45,132,0.15,1250,March,2024,1607.86,1056,551.86,Individual
11/27/2024,CUST0128,Canada,Corsair RM850x PSU,Power Supply,7,118.62,103,0,1251,November,2024,830.34,721,109.34,Individual
3/5/2024,CUST0485,France,SteelSeries Arctis 7,Headset,2,147.96,98.42,0,1252,March,2024,295.92,196.84,99.08,Business
2/5/2024,CUST0190,Canada,Logitech G915 Keyboard,Keyboard,9,297.56,224.64,0,1253,February,2024,2678.04,2021.76,656.28,Individual
8/26/2025,CUST0424,Canada,AMD Ryzen 7 5800X,CPU,6,372.14,322.9,0.1,1254,August,2025,2009.556,1937.4,72.156,Individual
7/31/2025,CUST0050,Canada,HyperX Cloud II,Headset,7,96.38,55.08,0,1255,July,2025,674.66,385.56,289.1,Business
4/18/2024,CUST0354,UK,Corsair RM850x PSU,Power Supply,3,140.66,83.35,0.1,1256,April,2024,379.782,250.05,129.732,Business
3/12/2024,CUST0049,France,NVIDIA RTX 4080,GPU,7,1268.44,1116.52,0.15,1257,March,2024,7547.218,7815.64,-268.422,Individual
12/9/2023,CUST0402,Brazil,Corsair RM850x PSU,Power Supply,6,107.87,68.95,0.15,1258,December,2023,550.137,413.7,136.437,Business
5/2/2024,CUST0036,UK,HyperX Cloud II,Headset,5,84.97,63.19,0,1259,May,2024,424.85,315.95,108.9,Individual
3/11/2025,CUST0067,Australia,Logitech G Pro Superlight,Mouse,2,158.05,132,0.2,1260,March,2025,252.88,264,-11.12,Individual
3/9/2024,CUST0377,UK,Razer DeathAdder V2,Mouse,1,57.06,33.09,0.05,1261,March,2024,54.207,33.09,21.117,Reseller
3/29/2024,CUST0012,USA,SteelSeries Arctis 7,Headset,7,179.61,161.43,0.15,1262,March,2024,1068.6795,1130.01,-61.3305,Business
6/20/2024,CUST0306,Germany,SteelSeries Arctis 7,Headset,4,169.6,151.88,0,1263,June,2024,678.4,607.52,70.88,Business
3/9/2024,CUST0168,USA,ASUS ROG Strix Z690-F,Motherboard,8,427.44,290.09,0.2,1264,March,2024,2735.616,2320.72,414.896,Business
11/12/2024,CUST0193,Brazil,Seagate Barracuda 4TB HDD,Storage,10,107.17,91.82,0.1,1265,November,2024,964.53,918.2,46.33,Reseller
7/7/2024,CUST0182,India,SteelSeries Arctis 7,Headset,1,164.75,118.69,0.05,1266,July,2024,156.5125,118.69,37.8225,Individual
3/30/2024,CUST0034,France,Samsung 970 EVO 1TB SSD,Storage,6,83.56,57.28,0.2,1267,March,2024,401.088,343.68,57.408,Business
2/24/2025,CUST0054,France,MSI B550 Tomahawk,Motherboard,9,159.06,101,0.05,1268,February,2025,1359.963,909,450.963,Individual
8/25/2024,CUST0413,USA,AMD Ryzen 7 5800X,CPU,3,343.99,219.12,0,1269,August,2024,1031.97,657.36,374.61,Individual
3/18/2024,CUST0173,Brazil,HyperX Cloud II,Headset,7,103.26,55.9,0.1,1270,March,2024,650.538,391.3,259.238,Reseller
11/12/2024,CUST0271,India,Corsair Vengeance 16GB DDR4,RAM,3,83.88,59.12,0.05,1271,November,2024,239.058,177.36,61.698,Individual
4/17/2025,CUST0274,Brazil,AMD Radeon RX 7900 XT,GPU,7,773.64,576.24,0.2,1272,April,2025,4332.384,4033.68,298.704,Individual
8/12/2024,CUST0048,Brazil,Logitech G Pro Superlight,Mouse,5,129.52,81.79,0,1273,August,2024,647.6,408.95,238.65,Individual
10/29/2023,CUST0276,USA,Corsair RM850x PSU,Power Supply,3,137,95.31,0.05,1274,October,2023,390.45,285.93,104.52,Individual
12/27/2023,CUST0414,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,128.86,111.52,0.2,1275,December,2023,412.352,446.08,-33.728,Business
11/12/2023,CUST0330,Canada,Corsair RM850x PSU,Power Supply,5,106.1,82.96,0.1,1276,November,2023,477.45,414.8,62.65,Individual
8/19/2024,CUST0471,USA,ASUS ROG Strix Z690-F,Motherboard,2,415.02,249.91,0.05,1277,August,2024,788.538,499.82,288.718,Reseller
12/8/2023,CUST0114,Germany,Samsung 970 EVO 1TB SSD,Storage,3,89.06,70.22,0.2,1278,December,2023,213.744,210.66,3.084,Business
8/8/2025,CUST0449,Canada,WD Black SN850 2TB SSD,Storage,7,167.52,148.36,0,1279,August,2025,1172.64,1038.52,134.12,Individual
10/18/2024,CUST0182,India,Dell Ultrasharp 27 Monitor,Monitor,1,474.95,303.39,0.15,1280,October,2024,403.7075,303.39,100.3175,Individual
1/18/2024,CUST0311,USA,Seagate Barracuda 4TB HDD,Storage,6,113.13,67.06,0.2,1281,January,2024,543.024,402.36,140.664,Reseller
12/11/2024,CUST0398,India,Corsair RM850x PSU,Power Supply,6,127.67,111.83,0.05,1282,December,2024,727.719,670.98,56.739,Individual
5/3/2025,CUST0286,India,Razer Huntsman Elite,Keyboard,8,183.63,104.55,0.2,1283,May,2025,1175.232,836.4,338.832,Reseller
8/14/2025,CUST0208,USA,Corsair RM850x PSU,Power Supply,6,150.05,89.05,0,1284,August,2025,900.3,534.3,366,Individual
12/18/2024,CUST0436,Australia,Razer Huntsman Elite,Keyboard,5,217.21,138.38,0,1285,December,2024,1086.05,691.9,394.15,Reseller
12/3/2024,CUST0432,Brazil,Corsair Vengeance 16GB DDR4,RAM,8,65.89,52.8,0,1286,December,2024,527.12,422.4,104.72,Business
6/25/2024,CUST0153,UK,Razer DeathAdder V2,Mouse,2,52.14,42.59,0.2,1287,June,2024,83.424,85.18,-1.756,Reseller
8/16/2025,CUST0492,UK,Razer Huntsman Elite,Keyboard,7,231.01,187.39,0.2,1288,August,2025,1293.656,1311.73,-18.074,Individual
6/12/2024,CUST0275,UK,HyperX Cloud II,Headset,9,105.6,79.24,0.05,1289,June,2024,902.88,713.16,189.72,Individual
10/12/2024,CUST0339,USA,NVIDIA RTX 4070 Ti,GPU,7,649.95,350.79,0.05,1290,October,2024,4322.1675,2455.53,1866.6375,Individual
6/6/2025,CUST0337,India,Logitech G Pro Superlight,Mouse,3,121.02,61.64,0.2,1291,June,2025,290.448,184.92,105.528,Reseller
2/27/2024,CUST0014,USA,ASUS ROG Strix Z690-F,Motherboard,4,425.59,345.57,0.2,1292,February,2024,1361.888,1382.28,-20.392,Reseller
5/30/2025,CUST0075,France,Samsung 970 EVO 1TB SSD,Storage,9,93.38,71.65,0.15,1293,May,2025,714.357,644.85,69.507,Individual
2/28/2024,CUST0088,Canada,Logitech G Pro Superlight,Mouse,2,120.75,89.69,0.05,1294,February,2024,229.425,179.38,50.045,Reseller
1/17/2025,CUST0168,USA,HyperX Cloud II,Headset,2,98.94,62.81,0.15,1295,January,2025,168.198,125.62,42.578,Business
4/12/2025,CUST0166,UK,AMD Radeon RX 7900 XT,GPU,2,1050.3,699.47,0,1296,April,2025,2100.6,1398.94,701.66,Business
10/29/2024,CUST0387,India,Corsair RM850x PSU,Power Supply,9,124.83,91.64,0.05,1297,October,2024,1067.2965,824.76,242.5365,Reseller
7/26/2024,CUST0210,Australia,AMD Radeon RX 7900 XT,GPU,3,1048.94,713.65,0.15,1298,July,2024,2674.797,2140.95,533.847,Individual
5/24/2024,CUST0378,Australia,Razer Huntsman Elite,Keyboard,2,210.09,154.19,0.15,1299,May,2024,357.153,308.38,48.773,Business
10/30/2023,CUST0398,India,NVIDIA RTX 4070 Ti,GPU,8,792.33,587.64,0.15,1300,October,2023,5387.844,4701.12,686.724,Individual
4/7/2024,CUST0196,Brazil,Razer DeathAdder V2,Mouse,5,62.69,33.48,0.2,1301,April,2024,250.76,167.4,83.36,Business
9/4/2024,CUST0139,France,NVIDIA RTX 4070 Ti,GPU,9,857.56,453.98,0,1302,September,2024,7718.04,4085.82,3632.22,Individual
9/12/2024,CUST0311,USA,AMD Ryzen 7 5800X,CPU,3,310.8,271.15,0.1,1303,September,2024,839.16,813.45,25.71,Reseller
7/13/2025,CUST0391,Canada,SteelSeries Arctis 7,Headset,6,162.62,130.22,0,1304,July,2025,975.72,781.32,194.4,Individual
7/12/2025,CUST0298,India,Logitech G Pro Superlight,Mouse,3,168.64,115.83,0.2,1305,July,2025,404.736,347.49,57.246,Business
7/9/2025,CUST0158,USA,Razer DeathAdder V2,Mouse,6,62.17,32.81,0.05,1306,July,2025,354.369,196.86,157.509,Individual
6/10/2024,CUST0224,UK,SteelSeries Arctis 7,Headset,3,130.12,67.84,0.15,1307,June,2024,331.806,203.52,128.286,Business
11/27/2024,CUST0461,India,WD Black SN850 2TB SSD,Storage,2,219.7,152.39,0.05,1308,November,2024,417.43,304.78,112.65,Reseller
2/16/2024,CUST0191,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,10,106.33,75.82,0.2,1309,February,2024,850.64,758.2,92.44,Reseller
12/26/2023,CUST0336,USA,G.Skill Trident Z 32GB DDR5,RAM,7,178.59,160.49,0.05,1310,December,2023,1187.6235,1123.43,64.1935,Business
5/18/2025,CUST0006,India,Razer Huntsman Elite,Keyboard,5,172.84,149.87,0,1311,May,2025,864.2,749.35,114.85,Individual
11/21/2024,CUST0121,Australia,AMD Radeon RX 7900 XT,GPU,1,949.86,676.87,0.2,1312,November,2024,759.888,676.87,83.018,Individual
4/19/2025,CUST0479,UK,NVIDIA RTX 4080,GPU,4,1281.24,998.85,0.1,1313,April,2025,4612.464,3995.4,617.064,Individual
6/6/2024,CUST0433,USA,NVIDIA RTX 4070 Ti,GPU,4,879.82,702.69,0.15,1314,June,2024,2991.388,2810.76,180.628,Business
8/15/2025,CUST0077,Canada,WD Black SN850 2TB SSD,Storage,8,264.7,181.29,0.05,1315,August,2025,2011.72,1450.32,561.4,Reseller
2/26/2024,CUST0407,India,NVIDIA RTX 4080,GPU,3,1371,1126.22,0.1,1316,February,2024,3701.7,3378.66,323.04,Reseller
9/18/2024,CUST0380,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,125.51,84.1,0.2,1317,September,2024,401.632,336.4,65.232,Individual
